SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed
620,20.48,40,10,protocol,7.5,400,4745,11.8625,272,244,0.897059,0.839564,0.800162,0.7762,0.747481,0.706246,0.641466,0.641466,0.641466,0.641466,0.458501,6
621,18.944,37,10,protocol,7.5,400,4860,12.15,274,237,0.864964,0.813846,0.784504,0.773191,0.755441,0.719466,0.655466,0.655466,0.655466,0.655466,0.458747,6
622,22.016,43,10,protocol,7.5,400,4973,12.4325,280,243,0.867857,0.855469,0.822698,0.798067,0.778457,0.739809,0.667069,0.667069,0.667069,0.667069,0.459135,6
623,19.968,39,10,protocol,7.5,400,4671,11.6775,300,261,0.87,0.818109,0.77887,0.75804,0.731489,0.694923,0.624532,0.624532,0.624532,0.624532,0.45902,6
624,19.968,39,10,protocol,7.5,400,4830,12.075,288,262,0.909722,0.838525,0.794577,0.76858,0.751141,0.716603,0.648449,0.648449,0.648449,0.648449,0.458946,6
625,20.48,40,10,protocol,7.5,400,4959,12.3975,260,238,0.915385,0.833333,0.798605,0.773902,0.757358,0.726424,0.667026,0.667026,0.667026,0.667026,0.458781,6
626,20.48,40,10,protocol,7.5,400,4818,12.045,272,250,0.919118,0.8466,0.801545,0.773902,0.746902,0.713991,0.646656,0.646656,0.646656,0.646656,0.45864,6
627,20.48,40,10,protocol,7.5,400,4934,12.335,262,231,0.881679,0.84571,0.802439,0.786159,0.763524,0.731075,0.662413,0.662413,0.662413,0.662413,0.458553,6
628,19.456,38,10,protocol,7.5,400,4762,11.905,260,228,0.876923,0.836379,0.796251,0.773153,0.739564,0.70606,0.636911,0.636911,0.636911,0.636911,0.459231,6
629,21.504,42,10,protocol,7.5,400,4929,12.3225,284,258,0.908451,0.862393,0.80624,0.781347,0.757913,0.725602,0.657067,0.657067,0.657067,0.657067,0.459205,6
630,20.48,40,10,protocol,7.5,400,4856,12.14,300,257,0.856667,0.835355,0.803252,0.774703,0.750379,0.715076,0.648025,0.648025,0.648025,0.648025,0.459026,6
631,20.48,40,10,protocol,7.5,400,4631,11.5775,282,259,0.91844,0.843103,0.784137,0.750129,0.719886,0.683307,0.615661,0.615661,0.615661,0.615661,0.458884,6
632,20.48,40,10,protocol,7.5,400,4791,11.9775,262,224,0.854962,0.830702,0.787582,0.766046,0.737358,0.703056,0.63251,0.63251,0.63251,0.63251,0.458872,6
633,19.968,39,10,protocol,7.5,400,4941,12.3525,256,223,0.871094,0.840351,0.80057,0.779328,0.755206,0.72044,0.655131,0.655131,0.655131,0.655131,0.458876,6
634,19.456,38,10,protocol,7.5,400,4553,11.3825,260,222,0.853846,0.792619,0.749799,0.718379,0.697604,0.663994,0.604676,0.604676,0.604676,0.604676,0.459134,6
635,19.968,39,10,protocol,7.5,400,4731,11.8275,280,239,0.853571,0.822262,0.77621,0.747056,0.723242,0.686204,0.62762,0.62762,0.62762,0.62762,0.459171,6
636,20.48,40,10,protocol,7.5,400,4938,12.345,270,243,0.9,0.85,0.809047,0.786965,0.760995,0.717616,0.656125,0.656125,0.656125,0.656125,0.459056,6
637,17.408,34,10,protocol,7.5,400,5017,12.5425,260,226,0.869231,0.858121,0.80609,0.786226,0.767168,0.727202,0.663492,0.663492,0.663492,0.663492,0.459215,6
638,18.944,37,10,protocol,7.5,400,5127,12.8175,260,249,0.957692,0.865741,0.818795,0.800817,0.777199,0.737626,0.674605,0.674605,0.674605,0.674605,0.459048,6
639,17.92,35,10,protocol,7.5,400,4835,12.0875,260,233,0.896154,0.822862,0.781898,0.763572,0.741446,0.699845,0.636352,0.636352,0.636352,0.636352,0.459302,6
640,18.432,36,10,protocol,7.5,400,5012,12.53,274,264,0.963504,0.886562,0.836817,0.799195,0.767162,0.722877,0.656918,0.656918,0.656918,0.656918,0.459133,6
641,18.432,36,10,protocol,7.5,400,5019,12.5475,280,260,0.928571,0.871599,0.825856,0.785821,0.760894,0.719914,0.656716,0.656716,0.656716,0.656716,0.45911,6
642,18.432,36,10,protocol,7.5,400,4971,12.4275,276,248,0.898551,0.819492,0.796281,0.768721,0.747346,0.70841,0.64781,0.64781,0.64781,0.64781,0.459549,6
643,18.432,36,10,protocol,7.5,400,5200,13,276,244,0.884058,0.851443,0.820913,0.793921,0.773714,0.736239,0.678585,0.678585,0.678585,0.678585,0.459657,6
644,18.432,36,10,protocol,7.5,400,4885,12.2125,270,247,0.914815,0.825132,0.78357,0.750742,0.728242,0.688047,0.637099,0.637099,0.637099,0.637099,0.459611,6
645,18.432,36,10,protocol,7.5,400,5126,12.815,272,253,0.930147,0.872531,0.832626,0.795353,0.77176,0.725008,0.667014,0.667014,0.667014,0.667014,0.459554,6
646,18.432,36,10,protocol,7.5,400,5062,12.655,282,267,0.946809,0.871025,0.812261,0.780792,0.75928,0.715564,0.658984,0.658984,0.658984,0.658984,0.45954,6
647,18.432,36,10,protocol,7.5,400,5196,12.99,300,277,0.923333,0.865789,0.829479,0.801125,0.779778,0.73197,0.676608,0.676608,0.676608,0.676608,0.459411,6
648,18.432,36,10,protocol,7.5,400,5258,13.145,286,269,0.940559,0.886874,0.842969,0.803816,0.782475,0.73886,0.68097,0.68097,0.68097,0.68097,0.459448,6
649,18.432,36,10,protocol,7.5,400,5117,12.7925,292,267,0.914384,0.851261,0.815308,0.788414,0.768433,0.719412,0.663941,0.663941,0.663941,0.663941,0.459317,6
650,18.432,36,10,protocol,7.5,400,4739,11.8475,296,252,0.851351,0.804817,0.766541,0.7399,0.712822,0.668884,0.616315,0.616315,0.616315,0.616315,0.459443,6
651,18.432,36,10,protocol,7.5,400,4815,12.0375,276,245,0.887681,0.824257,0.762782,0.745176,0.720256,0.67855,0.626627,0.626627,0.626627,0.626627,0.459271,6
652,18.432,36,10,protocol,7.5,400,5307,13.2675,260,243,0.934615,0.860833,0.828072,0.812438,0.788465,0.747715,0.690166,0.690166,0.690166,0.690166,0.45919,6
653,18.432,36,10,protocol,7.5,400,5079,12.6975,222,199,0.896396,0.833609,0.806181,0.783818,0.75942,0.717816,0.658666,0.658666,0.658666,0.658666,0.459118,6
654,18.432,36,10,protocol,7.5,400,5110,12.775,220,199,0.904545,0.865337,0.823111,0.793478,0.764342,0.721444,0.66059,0.66059,0.66059,0.66059,0.4594,6
655,18.432,36,10,protocol,7.5,400,4843,12.1075,220,196,0.890909,0.820197,0.780524,0.748368,0.725974,0.682163,0.625743,0.625743,0.625743,0.625743,0.459516,6
656,18.432,36,10,protocol,7.5,400,4904,12.26,246,227,0.922764,0.81562,0.783219,0.752122,0.730684,0.687633,0.633592,0.633592,0.633592,0.633592,0.459554,6
657,18.432,36,10,protocol,7.5,400,4896,12.24,296,272,0.918919,0.834906,0.769555,0.739641,0.714916,0.681998,0.632395,0.632395,0.632395,0.632395,0.459714,6
658,18.432,36,10,protocol,7.5,400,4921,12.3025,306,272,0.888889,0.827799,0.787087,0.75732,0.730854,0.69084,0.636128,0.636128,0.636128,0.636128,0.459579,6
659,18.432,36,10,protocol,7.5,400,5262,13.155,336,297,0.883929,0.84544,0.810966,0.789009,0.769497,0.731003,0.677183,0.677183,0.677183,0.677183,0.45959,6
660,18.432,36,10,protocol,7.5,400,5172,12.93,342,300,0.877193,0.833072,0.799539,0.772485,0.756373,0.724635,0.661676,0.661676,0.661676,0.661676,0.459461,6
661,18.432,36,10,protocol,7.5,400,5261,13.1525,344,303,0.880814,0.825119,0.807057,0.788889,0.770985,0.733413,0.670662,0.670662,0.670662,0.670662,0.459367,6
662,18.432,36,10,protocol,7.5,400,5227,13.0675,340,302,0.888235,0.824575,0.796025,0.774155,0.758338,0.724821,0.667817,0.667817,0.667817,0.667817,0.459254,6
663,17.408,34,10,protocol,7.5,400,5024,12.56,330,291,0.881818,0.812117,0.78256,0.757018,0.737331,0.701838,0.644085,0.644085,0.644085,0.644085,0.459215,6
664,17.92,35,10,protocol,7.5,400,5087,12.7175,316,277,0.876582,0.835123,0.791225,0.766278,0.745617,0.707626,0.653728,0.653728,0.653728,0.653728,0.459132,6
665,16.896,33,10,protocol,7.5,400,5464,13.66,312,286,0.916667,0.868631,0.833712,0.813294,0.794215,0.756593,0.701734,0.701734,0.701734,0.701734,0.459077,6
666,18.432,36,10,protocol,7.5,400,5377,13.4425,340,300,0.882353,0.823855,0.797987,0.779104,0.770438,0.738771,0.691003,0.691003,0.691003,0.691003,0.459051,6
667,18.432,36,10,protocol,7.5,400,5257,13.1425,332,301,0.906627,0.850382,0.800593,0.779649,0.759545,0.725447,0.671867,0.671867,0.671867,0.671867,0.458945,6
668,18.432,36,10,protocol,7.5,400,5118,12.795,340,300,0.882353,0.817979,0.793478,0.76657,0.746608,0.701022,0.650763,0.650763,0.650763,0.650763,0.458865,6
669,19.456,38,10,protocol,7.5,400,5201,13.0025,340,296,0.870588,0.81414,0.791517,0.768717,0.750183,0.709767,0.656566,0.656566,0.656566,0.656566,0.459192,6
670,20.48,40,10,protocol,7.5,400,5132,12.83,340,300,0.882353,0.823699,0.78913,0.767002,0.745531,0.702273,0.646222,0.646222,0.646222,0.646222,0.459098,6
671,20.48,40,10,protocol,7.5,400,5306,13.265,348,318,0.913793,0.83169,0.803178,0.781235,0.763884,0.722625,0.671053,0.671053,0.671053,0.671053,0.45895,6
672,20.48,40,10,protocol,7.5,400,5576,13.94,344,319,0.927326,0.881851,0.850036,0.82799,0.792955,0.753464,0.708545,0.708545,0.708545,0.708545,0.458812,6
673,20.48,40,10,protocol,7.5,400,5237,13.0925,354,337,0.951977,0.861386,0.807359,0.775564,0.748486,0.71045,0.663498,0.663498,0.663498,0.663498,0.458643,6
674,20.48,40,10,protocol,7.5,400,5185,12.9625,328,290,0.884146,0.835915,0.80036,0.765311,0.73687,0.702305,0.654833,0.654833,0.654833,0.654833,0.458474,6
675,20.48,40,10,protocol,7.5,400,5230,13.075,300,271,0.903333,0.812676,0.777818,0.762744,0.735604,0.70389,0.659934,0.659934,0.659934,0.659934,0.458312,6
676,20.48,40,10,protocol,7.5,400,4900,12.25,338,294,0.869822,0.777778,0.734752,0.718126,0.689378,0.660956,0.620127,0.620127,0.620127,0.620127,0.45841,6
677,18.944,37,10,protocol,7.5,400,5237,13.0925,350,296,0.845714,0.824757,0.794138,0.771913,0.743398,0.707254,0.662408,0.662408,0.662408,0.662408,0.458594,6
678,20.992,41,10,protocol,7.5,400,4931,12.3275,340,300,0.882353,0.790234,0.744114,0.72417,0.694328,0.664267,0.620282,0.620282,0.620282,0.620282,0.459218,6
679,19.968,39,10,protocol,7.5,400,4899,12.2475,354,292,0.824859,0.765517,0.737168,0.713515,0.689033,0.654765,0.612556,0.612556,0.612556,0.612556,0.459173,6
680,20.48,40,10,protocol,7.5,400,5410,13.525,358,321,0.896648,0.858848,0.819917,0.796547,0.766725,0.724429,0.673137,0.673137,0.673137,0.673137,0.459255,6
681,19.968,39,10,protocol,7.5,400,5009,12.5225,362,313,0.864641,0.814583,0.775645,0.738018,0.709193,0.671437,0.622142,0.622142,0.622142,0.622142,0.459492,6
682,17.408,34,10,protocol,7.5,400,5183,12.9575,356,311,0.873596,0.806094,0.766135,0.750458,0.725688,0.689863,0.642999,0.642999,0.642999,0.642999,0.459544,6
683,20.48,40,10,protocol,7.5,400,5256,13.14,328,291,0.887195,0.810271,0.777431,0.76074,0.736732,0.698295,0.64916,0.64916,0.64916,0.64916,0.459792,6
684,19.968,39,10,protocol,7.5,400,5151,12.8775,314,288,0.917197,0.810198,0.775717,0.74126,0.717346,0.680068,0.636712,0.636712,0.636712,0.636712,0.459696,6
685,18.944,37,10,protocol,7.5,400,5482,13.705,312,290,0.929487,0.83685,0.808614,0.788915,0.769338,0.727876,0.67634,0.67634,0.67634,0.67634,0.459647,6
686,19.456,38,10,protocol,7.5,400,5447,13.6175,300,282,0.94,0.844491,0.813149,0.791377,0.763605,0.71868,0.67069,0.67069,0.67069,0.67069,0.459534,6
687,17.92,35,10,protocol,7.5,400,5405,13.5125,316,277,0.876582,0.807212,0.784477,0.772517,0.750945,0.712092,0.666626,0.666626,0.666626,0.666626,0.459432,6
688,18.432,36,10,protocol,7.5,400,5414,13.535,320,299,0.934375,0.845099,0.798621,0.778767,0.751027,0.713728,0.665111,0.665111,0.665111,0.665111,0.459306,6
689,17.92,35,10,protocol,7.5,400,5483,13.7075,316,290,0.917722,0.825874,0.806474,0.783484,0.759822,0.720442,0.674293,0.674293,0.674293,0.674293,0.459606,6
690,16.384,32,10,protocol,7.5,400,5239,13.0975,280,248,0.885714,0.797931,0.761512,0.737786,0.719521,0.68911,0.64807,0.64807,0.64807,0.64807,0.459914,6
691,18.944,37,10,protocol,7.5,400,5326,13.315,280,249,0.889286,0.808511,0.784106,0.763333,0.736824,0.699776,0.659277,0.659277,0.659277,0.659277,0.459901,6
692,19.968,39,10,protocol,7.5,400,5441,13.6025,274,251,0.916058,0.815363,0.786247,0.761243,0.746102,0.715462,0.673148,0.673148,0.673148,0.673148,0.459891,6
693,18.432,36,10,protocol,7.5,400,5516,13.79,260,239,0.919231,0.869658,0.824024,0.798693,0.767723,0.720756,0.680696,0.680696,0.680696,0.680696,0.459803,6
694,19.968,39,10,protocol,7.5,400,5450,13.625,238,227,0.953782,0.847561,0.805796,0.780786,0.756471,0.713416,0.671474,0.671474,0.671474,0.671474,0.459696,6
695,18.944,37,10,protocol,7.5,400,5472,13.68,248,231,0.931452,0.835798,0.799662,0.780963,0.756969,0.716556,0.675432,0.675432,0.675432,0.675432,0.45963,6
696,18.944,37,10,protocol,7.5,400,5521,13.8025,268,245,0.914179,0.828638,0.799527,0.779172,0.758597,0.724463,0.682324,0.682324,0.682324,0.682324,0.459516,6
697,19.968,39,10,protocol,7.5,400,4900,12.25,272,243,0.893382,0.754644,0.712795,0.695901,0.677436,0.641431,0.606188,0.606188,0.606188,0.606188,0.459601,6
698,20.48,40,10,protocol,7.5,400,5518,13.795,304,274,0.901316,0.841258,0.812289,0.786063,0.759814,0.720388,0.68361,0.68361,0.68361,0.68361,0.459446,6
699,18.944,37,10,protocol,7.5,400,5273,13.1825,320,302,0.94375,0.846582,0.78912,0.763901,0.7329,0.689784,0.652351,0.652351,0.652351,0.652351,0.4601,6
700,18.432,36,10,protocol,7.5,400,5241,13.1025,332,294,0.885542,0.803599,0.764391,0.745067,0.727334,0.687327,0.648873,0.648873,0.648873,0.648873,0.459992,6
701,18.944,37,10,protocol,7.5,400,5388,13.47,346,307,0.887283,0.827011,0.78211,0.767311,0.738977,0.704877,0.666873,0.666873,0.666873,0.666873,0.460132,6
702,17.92,35,10,protocol,7.5,400,5332,13.33,362,310,0.856354,0.801973,0.768614,0.757942,0.734427,0.699224,0.65998,0.65998,0.65998,0.65998,0.460209,6
703,18.432,36,10,protocol,7.5,400,5482,13.705,386,365,0.945596,0.867424,0.803877,0.7832,0.751749,0.721191,0.675876,0.675876,0.675876,0.675876,0.460072,6
704,17.92,35,10,protocol,7.5,400,5331,13.3275,384,332,0.864583,0.801223,0.773833,0.755111,0.738364,0.703966,0.655881,0.655881,0.655881,0.655881,0.460074,6
705,16.896,33,10,protocol,7.5,400,5223,13.0575,396,365,0.921717,0.838785,0.769129,0.756005,0.727544,0.690078,0.643262,0.643262,0.643262,0.643262,0.460049,6
706,16.384,32,10,protocol,7.5,400,5455,13.6375,412,381,0.924757,0.847287,0.796988,0.778645,0.751416,0.716545,0.669818,0.669818,0.669818,0.669818,0.46008,6
707,19.456,38,10,protocol,7.5,400,4817,12.0425,396,336,0.848485,0.754559,0.696021,0.681738,0.655637,0.632986,0.592811,0.592811,0.592811,0.592811,0.460594,6
708,18.432,36,10,protocol,7.5,400,5406,13.515,380,344,0.905263,0.804281,0.770624,0.753718,0.734884,0.708168,0.665271,0.665271,0.665271,0.665271,0.460449,6
709,18.432,36,10,protocol,7.5,400,5243,13.1075,390,354,0.907692,0.831343,0.771474,0.75,0.723422,0.692797,0.644931,0.644931,0.644931,0.644931,0.460468,6
710,18.432,36,10,protocol,7.5,400,5503,13.7575,406,373,0.918719,0.846667,0.799101,0.785963,0.761296,0.724487,0.677129,0.677129,0.677129,0.677129,0.460564,6
711,18.432,36,10,protocol,7.5,400,5310,13.275,390,351,0.9,0.830657,0.78113,0.760044,0.734541,0.699298,0.648863,0.648863,0.648863,0.648863,0.460434,6
712,17.92,35,10,protocol,7.5,400,5068,12.67,382,336,0.879581,0.785405,0.742857,0.71537,0.692883,0.664036,0.618617,0.618617,0.618617,0.618617,0.460652,6
713,17.92,35,10,protocol,7.5,400,5327,13.3175,400,374,0.935,0.857245,0.793002,0.770241,0.740679,0.702634,0.648599,0.648599,0.648599,0.648599,0.46075,6
714,18.944,37,10,protocol,7.5,400,5307,13.2675,382,362,0.947644,0.824438,0.778387,0.757945,0.72932,0.694311,0.644628,0.644628,0.644628,0.644628,0.461079,6
715,17.92,35,10,protocol,7.5,400,5664,14.16,360,335,0.930556,0.878151,0.834072,0.812174,0.787173,0.744921,0.686469,0.686469,0.686469,0.686469,0.460978,6
716,18.432,36,10,protocol,7.5,400,5376,13.44,374,337,0.90107,0.82408,0.780994,0.765762,0.744013,0.707875,0.64759,0.64759,0.64759,0.64759,0.460909,6
717,18.432,36,10,protocol,7.5,400,5270,13.175,380,339,0.892105,0.806176,0.772612,0.752616,0.726584,0.68837,0.632565,0.632565,0.632565,0.632565,0.461023,6
718,19.968,39,10,protocol,7.5,400,5396,13.49,374,338,0.903743,0.817769,0.781881,0.763932,0.74031,0.704934,0.648317,0.648317,0.648317,0.648317,0.460958,6
719,20.48,40,10,protocol,7.5,400,5245,13.1125,376,325,0.864362,0.801282,0.755507,0.736208,0.72041,0.683357,0.63271,0.63271,0.63271,0.63271,0.460908,6
720,20.48,40,10,protocol,7.5,400,4962,12.405,346,302,0.872832,0.749362,0.706562,0.705384,0.682476,0.647972,0.600751,0.600751,0.600751,0.600751,0.461032,6
721,20.48,40,10,protocol,7.5,400,5656,14.14,348,331,0.951149,0.851266,0.826319,0.804968,0.778953,0.743961,0.684669,0.684669,0.684669,0.684669,0.461105,6
722,19.456,38,10,protocol,7.5,400,5311,13.2775,340,305,0.897059,0.826114,0.784818,0.760776,0.735384,0.698853,0.641925,0.641925,0.641925,0.641925,0.461086,6
723,20.48,40,10,protocol,7.5,400,5313,13.2825,332,301,0.906627,0.809938,0.77446,0.752739,0.73179,0.697772,0.645044,0.645044,0.645044,0.645044,0.461106,6
724,20.48,40,10,protocol,7.5,400,5371,13.4275,360,326,0.905556,0.813738,0.780718,0.752153,0.733084,0.698527,0.651614,0.651614,0.651614,0.651614,0.460969,6
725,20.48,40,10,protocol,7.5,400,5152,12.88,360,316,0.877778,0.798235,0.753157,0.72745,0.708206,0.671007,0.62497,0.62497,0.62497,0.62497,0.461033,6
726,20.48,40,10,protocol,7.5,400,5387,13.4675,360,324,0.9,0.79846,0.78055,0.75589,0.736609,0.706945,0.653641,0.653641,0.653641,0.653641,0.460873,6
727,20.48,40,10,protocol,7.5,400,5502,13.755,354,313,0.884181,0.824306,0.806649,0.782006,0.756675,0.7216,0.667718,0.667718,0.667718,0.667718,0.460936,6
728,20.48,40,10,protocol,7.5,400,5454,13.635,354,319,0.90113,0.827273,0.792288,0.771359,0.749451,0.71628,0.661893,0.661893,0.661893,0.661893,0.460793,6
729,19.456,38,10,protocol,7.5,400,5553,13.8825,348,314,0.902299,0.845718,0.814007,0.794974,0.766936,0.727285,0.674362,0.674362,0.674362,0.674362,0.460795,6
730,21.504,42,10,protocol,7.5,400,5321,13.3025,320,281,0.878125,0.821605,0.776702,0.75793,0.740865,0.698384,0.648659,0.648659,0.648659,0.648659,0.460733,6
731,20.48,40,10,protocol,7.5,400,5140,12.85,318,275,0.86478,0.768519,0.755003,0.742933,0.724016,0.679159,0.62824,0.62824,0.62824,0.62824,0.460576,6
732,20.48,40,10,protocol,7.5,400,5322,13.305,308,275,0.892857,0.825338,0.788285,0.758659,0.733996,0.697438,0.650446,0.650446,0.650446,0.650446,0.460863,6
733,20.48,40,10,protocol,7.5,400,5161,12.9025,330,284,0.860606,0.788228,0.762295,0.744311,0.72138,0.682504,0.633284,0.633284,0.633284,0.633284,0.460925,6
734,20.48,40,10,protocol,7.5,400,5139,12.8475,372,327,0.879032,0.815244,0.774351,0.743099,0.718108,0.675562,0.626585,0.626585,0.626585,0.626585,0.460865,6
735,20.48,40,10,protocol,7.5,400,5312,13.28,376,337,0.896277,0.806633,0.777996,0.752884,0.732038,0.697753,0.649535,0.649535,0.649535,0.649535,0.460889,6
736,20.48,40,10,protocol,7.5,400,5365,13.4125,354,317,0.89548,0.815375,0.795007,0.772527,0.742216,0.704501,0.658279,0.658279,0.658279,0.658279,0.460741,6
737,20.48,40,10,protocol,7.5,400,5619,14.0475,340,305,0.897059,0.856275,0.820496,0.799558,0.77474,0.738898,0.69358,0.69358,0.69358,0.69358,0.460582,6
738,20.48,40,10,protocol,7.5,400,5245,13.1125,372,334,0.897849,0.819918,0.784887,0.756948,0.735097,0.692232,0.646131,0.646131,0.646131,0.646131,0.460495,6
739,19.456,38,10,protocol,7.5,400,5751,14.3775,370,330,0.891892,0.856944,0.832851,0.814305,0.791667,0.759643,0.706388,0.706388,0.706388,0.706388,0.460509,6
740,18.432,36,10,protocol,7.5,400,4433,11.0825,358,291,0.812849,0.715925,0.672178,0.639561,0.618635,0.583451,0.544617,0.544617,0.544617,0.544617,0.46099,6
741,23.04,45,10,protocol,7.5,400,5332,13.33,378,328,0.867725,0.831404,0.787508,0.765131,0.743537,0.70675,0.656727,0.656727,0.656727,0.656727,0.461277,6
742,20.48,40,10,protocol,7.5,400,5381,13.4525,380,340,0.894737,0.840548,0.798102,0.774944,0.753256,0.716501,0.666048,0.666048,0.666048,0.666048,0.461205,6
743,20.48,40,10,protocol,7.5,400,5404,13.51,380,344,0.905263,0.838256,0.798303,0.772562,0.754422,0.712784,0.669475,0.669475,0.669475,0.669475,0.461232,6
744,20.48,40,10,protocol,7.5,400,5266,13.165,370,324,0.875676,0.793909,0.767974,0.751251,0.735151,0.697211,0.656608,0.656608,0.656608,0.656608,0.461316,6
745,20.48,40,10,protocol,7.5,400,5323,13.3075,366,321,0.877049,0.807637,0.78211,0.763952,0.745742,0.706226,0.663922,0.663922,0.663922,0.663922,0.461156,6
746,19.456,38,10,protocol,7.5,400,5360,13.4,374,328,0.877005,0.825352,0.798013,0.778409,0.756361,0.712952,0.668663,0.668663,0.668663,0.668663,0.461181,6
747,20.992,41,10,protocol,7.5,400,5278,13.195,378,340,0.899471,0.827891,0.785476,0.764211,0.745547,0.703853,0.65942,0.65942,0.65942,0.65942,0.461104,6
748,20.48,40,10,protocol,7.5,400,5682,14.205,362,339,0.936464,0.885501,0.849365,0.823084,0.801615,0.75601,0.707773,0.707773,0.707773,0.707773,0.460945,6
749,20.48,40,10,protocol,7.5,400,5585,13.9625,376,352,0.93617,0.857513,0.826496,0.807923,0.788596,0.747462,0.698387,0.698387,0.698387,0.698387,0.460801,6
750,20.48,40,10,protocol,7.5,400,5493,13.7325,364,340,0.934066,0.867446,0.832196,0.806265,0.777797,0.735671,0.689257,0.689257,0.689257,0.689257,0.460717,6
751,20.48,40,10,protocol,7.5,400,5333,13.3325,360,333,0.925,0.830594,0.798209,0.778444,0.757884,0.717121,0.668296,0.668296,0.668296,0.668296,0.460576,6
752,20.48,40,10,protocol,7.5,400,5305,13.2625,360,313,0.869444,0.80625,0.785539,0.772664,0.753593,0.7113,0.665496,0.665496,0.665496,0.665496,0.460683,6
753,19.968,39,10,protocol,7.5,400,5323,13.3075,382,326,0.853403,0.817019,0.794618,0.785149,0.757003,0.715624,0.666041,0.666041,0.666041,0.666041,0.461232,6
754,19.968,39,10,protocol,7.5,400,5346,13.365,384,349,0.908854,0.857513,0.827746,0.803522,0.770724,0.724163,0.670683,0.670683,0.670683,0.670683,0.461339,6
755,19.968,39,10,protocol,7.5,400,5435,13.5875,388,351,0.904639,0.864198,0.835357,0.809359,0.783158,0.735855,0.684555,0.684555,0.684555,0.684555,0.461324,6
756,18.944,37,10,protocol,7.5,400,5477,13.6925,438,405,0.924658,0.86,0.838503,0.811338,0.788963,0.745462,0.693291,0.693291,0.693291,0.693291,0.4612,6
757,22.016,43,10,protocol,7.5,400,5284,13.21,440,387,0.879545,0.832886,0.798159,0.780933,0.755744,0.719871,0.668861,0.668861,0.668861,0.668861,0.461105,6
758,17.92,35,10,protocol,7.5,400,4959,12.3975,444,392,0.882883,0.821288,0.77111,0.747402,0.722359,0.68,0.626928,0.626928,0.626928,0.626928,0.461062,6
759,18.432,36,10,protocol,7.5,400,5380,13.45,422,380,0.900474,0.845013,0.809474,0.795486,0.776598,0.740708,0.680714,0.680714,0.680714,0.680714,0.461055,6
760,19.968,39,10,protocol,7.5,400,5296,13.24,420,387,0.921429,0.843448,0.803147,0.785077,0.763149,0.723498,0.670552,0.670552,0.670552,0.670552,0.461082,6
761,18.944,37,10,protocol,7.5,400,4874,12.185,428,382,0.892523,0.773925,0.749298,0.731132,0.713118,0.67349,0.619157,0.619157,0.619157,0.619157,0.461247,6
762,20.48,40,10,protocol,7.5,400,5050,12.625,488,434,0.889344,0.807092,0.778011,0.767662,0.739782,0.698364,0.642494,0.642494,0.642494,0.642494,0.46113,6
763,20.48,40,10,protocol,7.5,400,5064,12.66,492,445,0.904472,0.821689,0.773919,0.756063,0.731557,0.69926,0.644148,0.644148,0.644148,0.644148,0.461076,6
764,17.92,35,10,protocol,7.5,400,4990,12.475,476,407,0.855042,0.795588,0.757013,0.753314,0.734452,0.698669,0.634733,0.634733,0.634733,0.634733,0.461305,6
765,22.528,44,10,protocol,7.5,400,4980,12.45,496,429,0.864919,0.827206,0.783217,0.760829,0.729056,0.693572,0.636608,0.636608,0.636608,0.636608,0.461407,6
766,20.48,40,10,protocol,7.5,400,5156,12.89,534,482,0.902622,0.84403,0.802091,0.782181,0.754349,0.720623,0.662211,0.662211,0.662211,0.662211,0.461307,6
767,20.48,40,10,protocol,7.5,400,5230,13.075,512,474,0.925781,0.866972,0.804378,0.801357,0.770448,0.732148,0.672587,0.672587,0.672587,0.672587,0.46118,6
768,18.432,36,10,protocol,7.5,400,5106,12.765,500,445,0.89,0.860769,0.803962,0.786279,0.755623,0.715474,0.655407,0.655407,0.655407,0.655407,0.461365,6
769,22.016,43,10,protocol,7.5,400,5126,12.815,510,462,0.905882,0.860518,0.802334,0.786315,0.762642,0.721162,0.65984,0.65984,0.65984,0.65984,0.461397,6
770,19.456,38,10,protocol,7.5,400,5126,12.815,500,439,0.878,0.822485,0.79688,0.784024,0.762108,0.721891,0.658064,0.658064,0.658064,0.658064,0.461642,6
771,18.944,37,10,protocol,7.5,400,4830,12.075,460,405,0.880435,0.809593,0.75979,0.745755,0.717953,0.678518,0.620597,0.620597,0.620597,0.620597,0.461547,6
772,18.432,36,10,protocol,7.5,400,5203,13.0075,400,360,0.9,0.860231,0.820522,0.802177,0.782585,0.73546,0.671794,0.671794,0.671794,0.671794,0.461628,6
773,20.992,41,10,protocol,7.5,400,5184,12.96,400,352,0.88,0.85785,0.809065,0.79116,0.768885,0.7273,0.670205,0.670205,0.670205,0.670205,0.461534,6
774,20.48,40,10,protocol,7.5,400,5210,13.025,396,349,0.881313,0.835915,0.810584,0.788399,0.771052,0.730083,0.674087,0.674087,0.674087,0.674087,0.461401,6
