SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed
0,0,0,10,protocol,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1,0,0,10,protocol,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
2,4.096,8,10,protocol,7.5,400,4310,10.775,310,268,0.864516,0.853119,0.834398,0.808843,0.787219,0.745498,0.685651,0.685651,0.685651,0.685651,0.430099,24
3,10.24,20,10,protocol,7.5,400,4329,10.8225,344,308,0.895349,0.878147,0.858491,0.829276,0.790981,0.744712,0.675883,0.675883,0.675883,0.675883,0.469765,24
4,13.312,26,10,protocol,7.5,400,4292,10.73,349,319,0.91404,0.887113,0.861942,0.820764,0.778313,0.732124,0.673044,0.673044,0.673044,0.673044,0.483574,24
5,13.312,26,10,protocol,7.5,400,4458,11.145,290,255,0.87931,0.879048,0.873232,0.8398,0.798021,0.751162,0.683331,0.683331,0.683331,0.683331,0.474625,24
6,12.288,24,10,protocol,7.5,400,4608,11.52,266,254,0.954887,0.904811,0.879005,0.844287,0.812193,0.765553,0.696027,0.696027,0.696027,0.696027,0.468422,24
7,11.776,23,10,protocol,7.5,400,4460,11.15,221,201,0.909502,0.879592,0.84434,0.804907,0.774473,0.731973,0.66369,0.66369,0.66369,0.66369,0.456098,24
8,10.24,20,10,protocol,7.5,400,4549,11.3725,246,218,0.886179,0.844961,0.822439,0.793073,0.772427,0.73504,0.667792,0.667792,0.667792,0.667792,0.455806,24
9,10.24,20,10,protocol,7.5,400,4800,12,253,235,0.928854,0.864603,0.846883,0.835366,0.814375,0.764646,0.699767,0.699767,0.699767,0.699767,0.44249,24
10,10.24,20,10,protocol,7.5,400,4574,11.435,248,222,0.895161,0.833988,0.799908,0.788889,0.772425,0.722167,0.665599,0.665599,0.665599,0.665599,0.438226,24
11,11.776,23,10,protocol,7.5,400,4713,11.7825,236,203,0.860169,0.855166,0.824675,0.806397,0.779131,0.737517,0.677596,0.677596,0.677596,0.677596,0.43414,24
12,8.704,17,10,protocol,7.5,400,4846,12.115,256,224,0.875,0.84,0.821584,0.810985,0.790384,0.750907,0.680911,0.680911,0.680911,0.680911,0.440499,24
13,13.312,26,10,protocol,7.5,400,4589,11.4725,250,208,0.832,0.809392,0.786404,0.773337,0.744596,0.707148,0.640475,0.640475,0.640475,0.640475,0.47929,24
14,15.872,31,10,protocol,7.5,400,4690,11.725,236,210,0.889831,0.818421,0.801117,0.779935,0.755662,0.71675,0.648727,0.648727,0.648727,0.648727,0.50305,24
15,15.36,30,10,protocol,7.5,400,5019,12.5475,312,281,0.900641,0.858595,0.835965,0.815332,0.795236,0.752754,0.691809,0.691809,0.691809,0.691809,0.49903,24
16,12.8,25,10,protocol,7.5,400,4973,12.4325,316,273,0.863924,0.863799,0.828261,0.792864,0.774219,0.736554,0.678957,0.678957,0.678957,0.678957,0.508546,24
17,16.896,33,10,protocol,7.5,400,5189,12.9725,306,275,0.898693,0.867012,0.830743,0.81105,0.794531,0.757308,0.701379,0.701379,0.701379,0.701379,0.506436,24
18,17.408,34,10,protocol,7.5,400,5089,12.7225,327,282,0.862385,0.838349,0.813088,0.784891,0.76944,0.732729,0.672797,0.672797,0.672797,0.672797,0.5024,24
19,17.92,35,10,protocol,7.5,400,5074,12.685,330,296,0.89697,0.855654,0.823907,0.78743,0.759805,0.722078,0.662141,0.662141,0.662141,0.662141,0.501984,24
20,19.456,38,10,protocol,7.5,400,5146,12.865,416,371,0.891827,0.831405,0.796708,0.767884,0.754665,0.720448,0.665761,0.665761,0.665761,0.665761,0.506877,24
21,18.432,36,10,protocol,7.5,400,5537,13.8425,383,351,0.916449,0.876623,0.847334,0.822463,0.795209,0.762019,0.706881,0.706881,0.706881,0.706881,0.504095,24
22,18.944,37,10,protocol,7.5,400,5501,13.7525,358,341,0.952514,0.873786,0.833522,0.806936,0.778625,0.744203,0.691611,0.691611,0.691611,0.691611,0.506381,24
23,19.456,38,10,protocol,7.5,400,5319,13.2975,322,305,0.947205,0.860913,0.818148,0.78156,0.749373,0.712117,0.659474,0.659474,0.659474,0.659474,0.50371,24
24,19.968,39,10,protocol,7.5,400,4888,12.22,336,282,0.839286,0.777388,0.725614,0.699349,0.681769,0.645147,0.592525,0.592525,0.592525,0.592525,0.504635,24
25,20.48,40,10,protocol,7.5,400,5459,13.6475,384,355,0.924479,0.854054,0.802569,0.771739,0.746324,0.713615,0.656242,0.656242,0.656242,0.656242,0.501885,24
26,18.432,36,10,protocol,7.5,400,5246,13.115,342,300,0.877193,0.832319,0.787712,0.735051,0.706946,0.676265,0.622093,0.622093,0.622093,0.622093,0.497589,24
27,16.896,33,10,protocol,7.5,400,5504,13.76,390,357,0.915385,0.8329,0.784486,0.747018,0.723116,0.696061,0.646568,0.646568,0.646568,0.646568,0.493632,24
28,18.944,37,10,protocol,7.5,400,5446,13.615,464,409,0.881466,0.812291,0.767564,0.732378,0.702237,0.671313,0.625992,0.625992,0.625992,0.625992,0.489576,24
29,18.432,36,10,protocol,7.5,400,5556,13.89,456,409,0.89693,0.808852,0.77475,0.73709,0.70277,0.671355,0.629105,0.629105,0.629105,0.629105,0.487754,24
30,18.432,36,10,protocol,7.5,400,5951,14.8775,430,385,0.895349,0.852357,0.809142,0.768382,0.743799,0.707352,0.667565,0.667565,0.667565,0.667565,0.483276,24
31,17.92,35,10,protocol,7.5,400,5838,14.595,392,366,0.933673,0.844725,0.796383,0.759034,0.73329,0.69722,0.652831,0.652831,0.652831,0.652831,0.482198,24
32,17.92,35,10,protocol,7.5,400,5840,14.6,402,367,0.912935,0.859331,0.795085,0.754997,0.728299,0.694238,0.65015,0.65015,0.65015,0.65015,0.480931,24
33,19.456,38,10,protocol,7.5,400,5251,13.1275,444,389,0.876126,0.785195,0.71874,0.680561,0.649897,0.622588,0.578564,0.578564,0.578564,0.578564,0.499621,24
34,19.968,39,10,protocol,7.5,400,5771,14.4275,504,455,0.902778,0.836454,0.780862,0.735067,0.706921,0.676882,0.623527,0.623527,0.623527,0.623527,0.496059,24
35,19.968,39,10,protocol,7.5,400,5919,14.7975,506,453,0.895257,0.840367,0.784964,0.738193,0.712769,0.684062,0.63608,0.63608,0.63608,0.63608,0.494552,24
36,20.992,41,10,protocol,7.5,400,5964,14.91,478,409,0.855649,0.809868,0.754634,0.718488,0.703166,0.680288,0.641704,0.641704,0.641704,0.641704,0.492428,24
37,20.48,40,10,protocol,7.5,400,5843,14.6075,400,356,0.89,0.81903,0.760195,0.72283,0.704034,0.675467,0.637803,0.637803,0.637803,0.637803,0.493519,24
38,18.432,36,10,protocol,7.5,400,5421,13.5525,368,330,0.896739,0.795745,0.741649,0.703166,0.670632,0.636989,0.593148,0.593148,0.593148,0.593148,0.495406,24
39,19.456,38,10,protocol,7.5,400,5568,13.92,390,343,0.879487,0.813299,0.751464,0.712537,0.690143,0.661503,0.615342,0.615342,0.615342,0.615342,0.493505,24
40,19.456,38,10,protocol,7.5,400,5600,14,413,366,0.886199,0.809299,0.753533,0.708325,0.684761,0.663613,0.620457,0.620457,0.620457,0.620457,0.489782,24
41,19.456,38,10,protocol,7.5,400,5757,14.3925,454,405,0.89207,0.849515,0.788599,0.746559,0.728103,0.690743,0.640949,0.640949,0.640949,0.640949,0.491074,24
42,18.432,36,10,protocol,7.5,400,5620,14.05,454,396,0.872247,0.818116,0.751832,0.713608,0.701768,0.674177,0.634014,0.634014,0.634014,0.634014,0.497499,24
43,21.504,42,10,protocol,7.5,400,5819,14.5475,460,411,0.893478,0.852639,0.792553,0.758352,0.739069,0.701487,0.657618,0.657618,0.657618,0.657618,0.495742,24
44,19.456,38,10,protocol,7.5,400,5687,14.2175,486,430,0.884774,0.841193,0.786249,0.746691,0.722836,0.68476,0.640523,0.640523,0.640523,0.640523,0.49673,24
45,20.992,41,10,protocol,7.5,400,5469,13.6725,562,489,0.870107,0.825293,0.769504,0.713721,0.693248,0.666799,0.613468,0.613468,0.613468,0.613468,0.495201,24
46,19.456,38,10,protocol,7.5,400,5599,13.9975,590,517,0.876271,0.806627,0.774266,0.727938,0.712664,0.684084,0.624345,0.624345,0.624345,0.624345,0.494013,24
47,19.968,39,10,protocol,7.5,400,5477,13.6925,634,568,0.895899,0.835355,0.794225,0.723197,0.69796,0.672654,0.610461,0.610461,0.610461,0.610461,0.492196,24
48,19.968,39,10,protocol,7.5,400,5939,14.8475,566,529,0.934629,0.879976,0.832748,0.783052,0.757765,0.72771,0.671265,0.671265,0.671265,0.671265,0.489501,24
49,20.992,41,10,protocol,7.5,400,5631,14.0775,570,524,0.919298,0.871981,0.813559,0.760968,0.727601,0.696371,0.645158,0.645158,0.645158,0.645158,0.488014,24
50,19.456,38,10,protocol,7.5,400,5861,14.6525,546,510,0.934066,0.86321,0.818182,0.790586,0.762204,0.732999,0.681321,0.681321,0.681321,0.681321,0.488873,24
51,18.432,36,10,protocol,7.5,400,5386,13.465,568,522,0.919014,0.850822,0.785268,0.744907,0.716581,0.684905,0.632624,0.632624,0.632624,0.632624,0.488632,24
52,16.896,33,10,protocol,7.5,400,5442,13.605,554,472,0.851986,0.814815,0.776885,0.750575,0.725908,0.694717,0.646353,0.646353,0.646353,0.646353,0.489515,24
53,20.48,40,10,protocol,7.5,400,5198,12.995,514,465,0.904669,0.840969,0.779295,0.735037,0.705632,0.669955,0.626175,0.626175,0.626175,0.626175,0.49452,24
54,20.48,40,10,protocol,7.5,400,5380,13.45,513,457,0.890838,0.843321,0.807435,0.764099,0.732039,0.695821,0.650423,0.650423,0.650423,0.650423,0.492611,24
55,19.456,38,10,protocol,7.5,400,5004,12.51,500,425,0.85,0.790713,0.747189,0.705882,0.691197,0.657131,0.605936,0.605936,0.605936,0.605936,0.492676,24
56,18.432,36,10,protocol,7.5,400,5266,13.165,514,444,0.863813,0.805249,0.768466,0.742942,0.719993,0.687164,0.643014,0.643014,0.643014,0.643014,0.491006,24
57,17.408,34,10,protocol,7.5,400,5391,13.4775,484,417,0.86157,0.819027,0.790912,0.767711,0.747165,0.710017,0.664981,0.664981,0.664981,0.664981,0.490499,24
58,18.432,36,10,protocol,7.5,400,5171,12.9275,498,442,0.88755,0.833333,0.78705,0.757343,0.732247,0.689322,0.639061,0.639061,0.639061,0.639061,0.48852,24
59,18.432,36,10,protocol,7.5,400,5218,13.045,466,410,0.879828,0.831871,0.793115,0.770283,0.739494,0.702149,0.652495,0.652495,0.652495,0.652495,0.489771,24
60,18.432,36,10,protocol,7.5,400,5308,13.27,424,372,0.877358,0.838574,0.803771,0.778316,0.755392,0.720182,0.6694,0.6694,0.6694,0.6694,0.48749,24
61,17.408,34,10,protocol,7.5,400,5202,13.005,462,407,0.880952,0.844804,0.795439,0.772096,0.748116,0.714201,0.664197,0.664197,0.664197,0.664197,0.490441,24
62,17.92,35,10,protocol,7.5,400,5464,13.66,490,438,0.893878,0.858238,0.833791,0.816207,0.789009,0.75824,0.704774,0.704774,0.704774,0.704774,0.490911,24
63,18.432,36,10,protocol,7.5,400,5172,12.93,582,508,0.872852,0.826757,0.797973,0.77736,0.75461,0.723936,0.673879,0.673879,0.673879,0.673879,0.48925,24
64,17.408,34,10,protocol,7.5,400,5436,13.59,644,580,0.900621,0.865806,0.829343,0.806964,0.786816,0.75945,0.711853,0.711853,0.711853,0.711853,0.487548,24
65,19.968,39,10,protocol,7.5,400,5422,13.555,574,510,0.888502,0.866543,0.845912,0.825756,0.79628,0.766326,0.714662,0.714662,0.714662,0.714662,0.486137,24
66,19.456,38,10,protocol,7.5,400,5102,12.755,584,518,0.886986,0.814415,0.776104,0.765432,0.748877,0.724671,0.677471,0.677471,0.677471,0.677471,0.484595,24
67,18.432,36,10,protocol,7.5,400,4965,12.4125,595,506,0.85042,0.817162,0.783822,0.767387,0.739309,0.712387,0.664524,0.664524,0.664524,0.664524,0.482825,24
68,18.432,36,10,protocol,7.5,400,5109,12.7725,588,498,0.846939,0.804838,0.78938,0.775515,0.756511,0.734436,0.693174,0.693174,0.693174,0.693174,0.481427,24
69,18.432,36,10,protocol,7.5,400,5279,13.1975,613,538,0.877651,0.83371,0.82439,0.807257,0.788455,0.763769,0.717433,0.717433,0.717433,0.717433,0.479688,24
70,18.432,36,10,protocol,7.5,400,4983,12.4575,576,501,0.869792,0.831319,0.804155,0.774818,0.750086,0.724658,0.678148,0.678148,0.678148,0.678148,0.478731,24
71,18.432,36,10,protocol,7.5,400,5180,12.95,590,527,0.89322,0.858575,0.82901,0.803535,0.781445,0.75091,0.703397,0.703397,0.703397,0.703397,0.477299,24
72,17.92,35,10,protocol,7.5,400,4806,12.015,524,424,0.80916,0.766553,0.745333,0.725006,0.71049,0.688112,0.648083,0.648083,0.648083,0.648083,0.479071,24
73,17.408,34,10,protocol,7.5,400,4917,12.2925,459,368,0.801743,0.774194,0.753836,0.731938,0.726894,0.699851,0.660532,0.660532,0.660532,0.660532,0.480943,24
74,19.456,38,10,protocol,7.5,400,4713,11.7825,414,371,0.896135,0.801082,0.76064,0.733829,0.706763,0.66841,0.624934,0.624934,0.624934,0.624934,0.481304,24
75,20.48,40,10,protocol,7.5,400,5176,12.94,378,335,0.886243,0.830834,0.802915,0.779145,0.76177,0.732569,0.680168,0.680168,0.680168,0.680168,0.479989,24
76,20.48,40,10,protocol,7.5,400,4854,12.135,368,329,0.894022,0.820694,0.762058,0.738475,0.715789,0.684329,0.637546,0.637546,0.637546,0.637546,0.478465,24
77,19.968,39,10,protocol,7.5,400,5047,12.6175,376,334,0.888298,0.811713,0.763351,0.745207,0.728481,0.700325,0.659222,0.659222,0.659222,0.659222,0.477259,24
78,20.48,40,10,protocol,7.5,400,5234,13.085,424,395,0.931604,0.846299,0.79697,0.775382,0.751657,0.721961,0.683468,0.683468,0.683468,0.683468,0.475838,24
79,18.944,37,10,protocol,7.5,400,5016,12.54,418,376,0.899522,0.81738,0.75665,0.743237,0.720529,0.688634,0.649443,0.649443,0.649443,0.649443,0.483507,24
80,20.48,40,10,protocol,7.5,400,5155,12.8875,464,424,0.913793,0.823226,0.791035,0.769856,0.746341,0.704323,0.661787,0.661787,0.661787,0.661787,0.483724,24
81,20.48,40,10,protocol,7.5,400,5385,13.4625,468,426,0.910256,0.834667,0.794803,0.774449,0.754994,0.725079,0.687045,0.687045,0.687045,0.687045,0.482276,24
82,20.48,40,10,protocol,7.5,400,5564,13.91,422,394,0.933649,0.870296,0.841069,0.820068,0.792573,0.754651,0.705018,0.705018,0.705018,0.705018,0.481721,24
83,20.48,40,10,protocol,7.5,400,5540,13.85,338,327,0.967456,0.879774,0.830633,0.809701,0.781365,0.75161,0.700835,0.700835,0.700835,0.700835,0.480367,24
84,19.968,39,10,protocol,7.5,400,5343,13.3575,272,248,0.911765,0.842308,0.811107,0.786805,0.759197,0.726459,0.677403,0.677403,0.677403,0.677403,0.479119,24
85,19.968,39,10,protocol,7.5,400,4810,12.025,292,259,0.886986,0.790248,0.762433,0.728226,0.700792,0.663303,0.620676,0.620676,0.620676,0.620676,0.482701,24
86,19.968,39,10,protocol,7.5,400,5336,13.34,310,285,0.919355,0.863711,0.818146,0.801899,0.770912,0.730736,0.68986,0.68986,0.68986,0.68986,0.483513,24
87,20.48,40,10,protocol,7.5,400,5329,13.3225,314,298,0.949045,0.857388,0.832473,0.803061,0.767454,0.728918,0.687314,0.687314,0.687314,0.687314,0.482309,24
88,19.456,38,10,protocol,7.5,400,5042,12.605,314,292,0.929936,0.832428,0.780709,0.764333,0.729391,0.690674,0.647694,0.647694,0.647694,0.647694,0.482045,24
89,16.896,33,10,protocol,7.5,400,5226,13.065,314,294,0.936306,0.823985,0.805934,0.789299,0.757548,0.71697,0.668843,0.668843,0.668843,0.668843,0.480907,24
90,18.432,36,10,protocol,7.5,400,5073,12.6825,304,280,0.921053,0.807692,0.787261,0.775594,0.742991,0.705236,0.651671,0.651671,0.651671,0.651671,0.481078,24
91,18.432,36,10,protocol,7.5,400,4984,12.46,306,289,0.944444,0.85568,0.813439,0.777491,0.745607,0.699909,0.63811,0.63811,0.63811,0.63811,0.480786,24
92,18.432,36,10,protocol,7.5,400,4835,12.0875,238,227,0.953782,0.822115,0.778794,0.748701,0.722127,0.67509,0.620858,0.620858,0.620858,0.620858,0.479966,24
93,18.432,36,10,protocol,7.5,400,4870,12.175,224,196,0.875,0.841954,0.799075,0.765253,0.729496,0.677033,0.624839,0.624839,0.624839,0.624839,0.479538,24
94,18.432,36,10,protocol,7.5,400,4984,12.46,253,224,0.885375,0.820607,0.788396,0.755859,0.733296,0.695526,0.63762,0.63762,0.63762,0.63762,0.478305,24
95,18.432,36,10,protocol,7.5,400,4970,12.425,290,262,0.903448,0.833188,0.783255,0.75738,0.727357,0.695745,0.636061,0.636061,0.636061,0.636061,0.477489,24
96,18.432,36,10,protocol,7.5,400,5450,13.625,272,263,0.966912,0.888689,0.855947,0.82463,0.799184,0.759053,0.695735,0.695735,0.695735,0.695735,0.477412,24
97,17.408,34,10,protocol,7.5,400,4964,12.41,272,238,0.875,0.833028,0.789267,0.753932,0.727441,0.694876,0.632734,0.632734,0.632734,0.632734,0.477573,24
98,16.384,32,10,protocol,7.5,400,4944,12.36,221,208,0.941176,0.838768,0.797321,0.758327,0.7249,0.69253,0.63084,0.63084,0.63084,0.63084,0.476601,24
99,16.384,32,10,protocol,7.5,400,5094,12.735,218,199,0.912844,0.877323,0.81901,0.771329,0.746432,0.712708,0.646439,0.646439,0.646439,0.646439,0.475974,24
100,16.384,32,10,protocol,7.5,400,5333,13.3325,210,199,0.947619,0.868852,0.830876,0.798158,0.769146,0.732995,0.678553,0.678553,0.678553,0.678553,0.47557,24
101,16.896,33,10,protocol,7.5,400,4856,12.14,200,177,0.885,0.815094,0.764906,0.729823,0.70739,0.667699,0.620654,0.620654,0.620654,0.620654,0.477612,24
102,18.432,36,10,protocol,7.5,400,5372,13.43,170,160,0.941176,0.882867,0.841815,0.809109,0.780998,0.745416,0.684506,0.684506,0.684506,0.684506,0.476728,24
103,18.432,36,10,protocol,7.5,400,5424,13.56,156,142,0.910256,0.870567,0.823938,0.806215,0.782977,0.750862,0.698094,0.698094,0.698094,0.698094,0.476013,24
104,16.384,32,10,protocol,7.5,400,5202,13.005,166,151,0.909639,0.857547,0.805132,0.780574,0.757504,0.719964,0.67158,0.67158,0.67158,0.67158,0.475783,24
105,17.92,35,10,protocol,7.5,400,4991,12.4775,168,156,0.928571,0.843575,0.795181,0.766575,0.733419,0.696197,0.64093,0.64093,0.64093,0.64093,0.47553,24
106,18.432,36,10,protocol,7.5,400,5192,12.98,164,158,0.963415,0.878182,0.822841,0.790405,0.754589,0.719447,0.666967,0.666967,0.666967,0.666967,0.475301,24
107,16.896,33,10,protocol,7.5,400,4842,12.105,184,177,0.961957,0.824818,0.771059,0.738636,0.71068,0.672599,0.625178,0.625178,0.625178,0.625178,0.476738,24
108,16.384,32,10,protocol,7.5,400,4896,12.24,188,173,0.920213,0.846154,0.77975,0.744473,0.718941,0.68248,0.632756,0.632756,0.632756,0.632756,0.477687,24
109,16.384,32,10,protocol,7.5,400,4961,12.4025,224,199,0.888393,0.838983,0.783333,0.76466,0.736842,0.699636,0.638388,0.638388,0.638388,0.638388,0.476752,24
110,16.384,32,10,protocol,7.5,400,5147,12.8675,288,266,0.923611,0.875752,0.830997,0.800854,0.777442,0.736688,0.66195,0.66195,0.66195,0.66195,0.475672,24
111,17.92,35,10,protocol,7.5,400,5104,12.76,332,306,0.921687,0.868836,0.820411,0.79267,0.771663,0.734729,0.66597,0.66597,0.66597,0.66597,0.474805,24
112,18.432,36,10,protocol,7.5,400,4962,12.405,350,324,0.925714,0.881453,0.826547,0.790461,0.753487,0.71752,0.660714,0.660714,0.660714,0.660714,0.473803,24
113,16.896,33,10,protocol,7.5,400,4837,12.0925,306,277,0.905229,0.861913,0.809677,0.773429,0.746906,0.700314,0.648953,0.648953,0.648953,0.648953,0.474333,24
114,15.872,31,10,protocol,7.5,400,4814,12.035,258,237,0.918605,0.853072,0.804655,0.770596,0.748597,0.702288,0.651585,0.651585,0.651585,0.651585,0.477211,24
115,16.896,33,10,protocol,7.5,400,4907,12.2675,240,228,0.95,0.859348,0.816413,0.788695,0.762124,0.721205,0.66862,0.66862,0.66862,0.66862,0.476291,24
116,16.384,32,10,protocol,7.5,400,4750,11.875,208,194,0.932692,0.874676,0.825217,0.783351,0.755898,0.706425,0.641583,0.641583,0.641583,0.641583,0.47536,24
117,16.384,32,10,protocol,7.5,400,4959,12.3975,180,162,0.9,0.84529,0.816585,0.80032,0.781625,0.735021,0.674191,0.674191,0.674191,0.674191,0.475165,24
118,17.408,34,10,protocol,7.5,400,4574,11.435,258,227,0.879845,0.833624,0.78096,0.747681,0.725755,0.684059,0.625547,0.625547,0.625547,0.625547,0.476568,24
119,18.432,36,10,protocol,7.5,400,4688,11.72,273,249,0.912088,0.833028,0.788745,0.76174,0.750696,0.707134,0.643721,0.643721,0.643721,0.643721,0.475791,24
120,17.408,34,10,protocol,7.5,400,4365,10.9125,258,224,0.868217,0.78164,0.750214,0.719162,0.702882,0.660371,0.607382,0.607382,0.607382,0.607382,0.475356,24
121,14.336,28,10,protocol,7.5,400,4788,11.97,288,271,0.940972,0.864198,0.829049,0.80308,0.776854,0.727699,0.659454,0.659454,0.659454,0.659454,0.474581,24
122,15.872,31,10,protocol,7.5,400,4891,12.2275,316,300,0.949367,0.866609,0.859167,0.824191,0.795122,0.744466,0.673883,0.673883,0.673883,0.673883,0.474339,24
123,16.384,32,10,protocol,7.5,400,4972,12.43,333,311,0.933934,0.870307,0.835521,0.816424,0.790467,0.750735,0.691377,0.691377,0.691377,0.691377,0.473519,24
124,16.384,32,10,protocol,7.5,400,4893,12.2325,340,311,0.914706,0.869377,0.841256,0.823224,0.791616,0.745796,0.683497,0.683497,0.683497,0.683497,0.474316,24
125,18.432,36,10,protocol,7.5,400,4593,11.4825,320,294,0.91875,0.835466,0.800583,0.775242,0.747168,0.708119,0.635696,0.635696,0.635696,0.635696,0.473375,24
126,17.92,35,10,protocol,7.5,400,4548,11.37,283,255,0.90106,0.842843,0.788708,0.763444,0.736906,0.697774,0.629081,0.629081,0.629081,0.629081,0.474085,24
127,18.432,36,10,protocol,7.5,400,4774,11.935,294,276,0.938776,0.881522,0.839565,0.811388,0.793372,0.741204,0.671119,0.671119,0.671119,0.671119,0.473342,24
128,18.432,36,10,protocol,7.5,400,4583,11.4575,288,278,0.965278,0.889011,0.822669,0.786538,0.759468,0.714262,0.647075,0.647075,0.647075,0.647075,0.473267,24
129,18.432,36,10,protocol,7.5,400,4675,11.6875,284,266,0.93662,0.857595,0.816135,0.795187,0.776089,0.735996,0.665054,0.665054,0.665054,0.665054,0.472728,24
130,18.432,36,10,protocol,7.5,400,4704,11.76,300,278,0.926667,0.857588,0.823168,0.803519,0.784631,0.741607,0.66899,0.66899,0.66899,0.66899,0.472204,24
131,18.432,36,10,protocol,7.5,400,4472,11.18,258,224,0.868217,0.835443,0.810588,0.776261,0.753199,0.711256,0.637778,0.637778,0.637778,0.637778,0.471822,24
132,18.432,36,10,protocol,7.5,400,4725,11.8125,244,232,0.95082,0.895745,0.849746,0.827783,0.8,0.749573,0.669407,0.669407,0.669407,0.669407,0.471002,24
133,17.408,34,10,protocol,7.5,400,4663,11.6575,264,248,0.939394,0.893443,0.868718,0.831064,0.793718,0.745289,0.663678,0.663678,0.663678,0.663678,0.470387,24
134,18.432,36,10,protocol,7.5,400,4577,11.4425,308,274,0.88961,0.860324,0.828675,0.809626,0.787262,0.732399,0.65236,0.65236,0.65236,0.65236,0.469838,24
135,17.92,35,10,protocol,7.5,400,4387,10.9675,340,308,0.905882,0.854125,0.821354,0.795755,0.769214,0.708664,0.632065,0.632065,0.632065,0.632065,0.471309,24
136,18.432,36,10,protocol,7.5,400,4456,11.14,306,286,0.934641,0.871717,0.816951,0.795082,0.764391,0.706419,0.643869,0.643869,0.643869,0.643869,0.471641,24
137,18.432,36,10,protocol,7.5,400,4574,11.435,336,316,0.940476,0.882409,0.843058,0.80818,0.776662,0.727288,0.659268,0.659268,0.659268,0.659268,0.471208,24
138,17.408,34,10,protocol,7.5,400,4629,11.5725,352,322,0.914773,0.889558,0.851256,0.827977,0.798525,0.740307,0.666811,0.666811,0.666811,0.666811,0.471741,24
139,18.432,36,10,protocol,7.5,400,4780,11.95,332,310,0.933735,0.908915,0.85971,0.84264,0.815835,0.75998,0.683744,0.683744,0.683744,0.683744,0.47131,24
140,18.432,36,10,protocol,7.5,400,4755,11.8875,317,299,0.943218,0.892683,0.863235,0.830937,0.809205,0.759393,0.679868,0.679868,0.679868,0.679868,0.471546,24
141,18.432,36,10,protocol,7.5,400,4710,11.775,308,276,0.896104,0.859496,0.839488,0.817929,0.801997,0.752415,0.673633,0.673633,0.673633,0.673633,0.471016,24
142,17.92,35,10,protocol,7.5,400,4623,11.5575,270,246,0.911111,0.865949,0.821735,0.802329,0.780329,0.729661,0.658213,0.658213,0.658213,0.658213,0.470823,24
143,18.432,36,10,protocol,7.5,400,4619,11.5475,246,229,0.930894,0.892857,0.829257,0.801395,0.779437,0.72916,0.654757,0.654757,0.654757,0.654757,0.470235,24
144,18.432,36,10,protocol,7.5,400,4738,11.845,233,208,0.892704,0.858283,0.815789,0.792889,0.78456,0.732276,0.672583,0.672583,0.672583,0.672583,0.470098,24
145,17.408,34,10,protocol,7.5,400,4924,12.31,240,218,0.908333,0.896318,0.857012,0.834471,0.821082,0.765303,0.696181,0.696181,0.696181,0.696181,0.469907,24
146,17.408,34,10,protocol,7.5,400,4853,12.1325,270,251,0.92963,0.88716,0.841305,0.818924,0.792952,0.744011,0.683188,0.683188,0.683188,0.683188,0.470346,24
147,18.432,36,10,protocol,7.5,400,4618,11.545,246,218,0.886179,0.868132,0.818141,0.787417,0.758219,0.710839,0.64035,0.64035,0.64035,0.64035,0.469711,24
148,18.432,36,10,protocol,7.5,400,4825,12.0625,260,246,0.946154,0.887538,0.830986,0.807481,0.787587,0.734957,0.668052,0.668052,0.668052,0.668052,0.470298,24
149,18.432,36,10,protocol,7.5,400,4721,11.8025,228,209,0.916667,0.875612,0.814611,0.78908,0.767352,0.720847,0.646358,0.646358,0.646358,0.646358,0.469757,24
150,18.432,36,10,protocol,7.5,400,4932,12.33,250,220,0.88,0.850895,0.811258,0.794611,0.777311,0.738884,0.672026,0.672026,0.672026,0.672026,0.471738,24
151,18.432,36,10,protocol,7.5,400,4883,12.2075,254,226,0.889764,0.847409,0.825309,0.79915,0.77877,0.730694,0.667944,0.667944,0.667944,0.667944,0.470988,24
152,18.432,36,10,protocol,7.5,400,4981,12.4525,182,159,0.873626,0.858047,0.839407,0.813004,0.786218,0.742288,0.678474,0.678474,0.678474,0.678474,0.470542,24
153,18.432,36,10,protocol,7.5,400,5079,12.6975,176,168,0.954545,0.894128,0.849095,0.813761,0.801663,0.758178,0.695807,0.695807,0.695807,0.695807,0.469832,24
154,18.432,36,10,protocol,7.5,400,5029,12.5725,236,219,0.927966,0.881647,0.845395,0.819741,0.795726,0.753201,0.692414,0.692414,0.692414,0.692414,0.469224,24
155,18.432,36,10,protocol,7.5,400,4738,11.845,272,251,0.922794,0.84058,0.80226,0.778453,0.752435,0.707359,0.644705,0.644705,0.644705,0.644705,0.46934,24
