SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed,n_nodes
735,18.432000000000002,36,10,protocol,7.5,300,3485,11.6167,260,243,0.934615,0.902616,0.873698,0.8590909999999999,0.8459459999999999,0.817098,0.768874,0.768874,0.768874,0.768874,0.448876,20,30.0
613,19.968,39,10,protocol,7.5,1900,43424,22.8547,8273,4308,0.52073,0.38054499999999997,0.329613,0.303777,0.28332399999999996,0.259169,0.235267,0.235267,0.235267,0.235267,0.47811000000000003,20,190.0
786,20.48,40,10,protocol,7.5,800,12442,15.5525,1320,1083,0.8204549999999999,0.672886,0.586571,0.554136,0.51698,0.47173999999999994,0.42095299999999997,0.42095299999999997,0.42095299999999997,0.42095299999999997,0.516798,20,80.0
76,4.096,8,10,protocol,7.5,1900,36587,19.2563,7526,4069,0.540659,0.387949,0.326689,0.29332199999999997,0.268311,0.240659,0.21532600000000002,0.21532600000000002,0.21532600000000002,0.21532600000000002,0.47476999999999997,20,190.0
733,17.92,35,10,protocol,7.5,1300,25673,19.7485,4298,2830,0.658446,0.50233,0.43086800000000003,0.40256,0.376535,0.342842,0.309942,0.309942,0.309942,0.309942,0.507469,20,130.0
631,19.968,39,10,protocol,7.5,900,16364,18.1822,1608,1243,0.7730100000000001,0.623529,0.556602,0.515446,0.482675,0.440805,0.39526500000000003,0.39526500000000003,0.39526500000000003,0.39526500000000003,0.509555,20,90.0
355,18.944000000000006,37,10,protocol,7.5,1000,17978,17.977999999999994,1751,1272,0.726442,0.595262,0.5281710000000001,0.4920890000000001,0.459711,0.415596,0.37614899999999996,0.37614899999999996,0.37614899999999996,0.37614899999999996,0.530219,20,100.0
647,17.92,35,10,protocol,7.5,1600,27367,17.1044,5850,3114,0.532308,0.38369699999999995,0.320579,0.291195,0.268468,0.24275300000000002,0.217392,0.217392,0.217392,0.217392,0.485947,20,160.0
44,9.728,19,10,protocol,7.5,1600,31484,19.6775,5218,3159,0.6054039999999999,0.43925,0.371884,0.336819,0.309293,0.27870100000000003,0.24984499999999998,0.24984499999999998,0.24984499999999998,0.24984499999999998,0.503796,20,160.0
491,16.384,32,10,protocol,7.5,1700,39861,23.4476,7857,4570,0.581647,0.4439770000000001,0.384866,0.352525,0.331268,0.302823,0.27572199999999997,0.27572199999999997,0.27572199999999997,0.27572199999999997,0.48768900000000004,20,170.0
626,12.288,24,10,protocol,7.5,1600,36063,22.5394,5360,3486,0.650373,0.4874350000000001,0.41863900000000004,0.38208200000000003,0.354213,0.323042,0.292089,0.292089,0.292089,0.292089,0.48668100000000003,20,160.0
735,21.504,42,10,protocol,7.5,700,12399,17.7129,946,883,0.9334040000000001,0.771314,0.699449,0.670428,0.633826,0.5867979999999999,0.542122,0.542122,0.542122,0.542122,0.509942,20,70.0
421,18.432000000000002,36,10,protocol,7.5,400,4921,12.3025,234,224,0.9572649999999999,0.925319,0.886225,0.8633639999999999,0.826569,0.769011,0.7021970000000001,0.7021970000000001,0.7021970000000001,0.7021970000000001,0.45288100000000003,20,40.0
84,17.408,34,10,protocol,7.5,200,1421,7.105,80,80,1.0,0.991453,0.979424,0.970513,0.967742,0.924117,0.845833,0.845833,0.845833,0.845833,0.4306350000000001,20,20.0
702,10.24,20,10,protocol,7.5,1800,48722,27.0678,8014,4906,0.612179,0.46465100000000004,0.405012,0.370374,0.345435,0.31837,0.28936300000000004,0.28936300000000004,0.28936300000000004,0.28936300000000004,0.479498,20,180.0
738,14.335999999999999,28,10,protocol,7.5,1200,23513,19.5942,2940,2071,0.704422,0.5532229999999999,0.48761099999999996,0.455342,0.423896,0.38643,0.346901,0.346901,0.346901,0.346901,0.504659,20,120.0
261,18.432000000000002,36,10,protocol,7.5,300,3104,10.3467,264,255,0.965909,0.962094,0.943366,0.9295700000000001,0.907609,0.8531190000000001,0.79661,0.79661,0.79661,0.79661,0.46440200000000004,20,30.0
903,14.335999999999999,28,10,protocol,7.5,300,3576,11.92,346,328,0.9479770000000001,0.921839,0.8829790000000001,0.855051,0.834814,0.816277,0.767397,0.767397,0.767397,0.767397,0.448437,20,30.0
272,17.408,34,10,protocol,7.5,1900,39938,21.02,7895,4440,0.562381,0.402994,0.346314,0.313765,0.288891,0.261673,0.23589899999999997,0.23589899999999997,0.23589899999999997,0.23589899999999997,0.478595,20,190.0
270,17.408,34,10,protocol,7.5,1800,35241,19.5783,7383,3914,0.530137,0.386967,0.329373,0.29538200000000003,0.272173,0.24529299999999998,0.21983200000000008,0.21983200000000008,0.21983200000000008,0.21983200000000008,0.46238100000000004,20,180.0
367,22.528000000000002,44,10,protocol,7.5,2000,48225,24.1125,9423,5069,0.5379390000000001,0.401223,0.345586,0.31998000000000004,0.301177,0.27692,0.250422,0.250422,0.250422,0.250422,0.47371599999999997,20,200.0
975,17.408,34,10,protocol,7.5,700,11262,16.0886,1384,1132,0.817919,0.713853,0.6550050000000001,0.621263,0.5805739999999999,0.53606,0.48710600000000004,0.48710600000000004,0.48710600000000004,0.48710600000000004,0.50868,20,70.0
933,6.144,12,10,protocol,7.5,1500,24768,16.512,4377,2146,0.49028999999999995,0.404301,0.347927,0.31249299999999997,0.28828000000000004,0.25993099999999997,0.23151799999999997,0.23151799999999997,0.23151799999999997,0.23151799999999997,0.5029359999999999,20,150.0
641,15.36,30,10,protocol,7.5,500,6756,13.512,488,414,0.848361,0.798227,0.74765,0.7184729999999999,0.6946939999999999,0.6548619999999999,0.589041,0.589041,0.589041,0.589041,0.497884,20,50.0
263,19.456,38,10,protocol,7.5,600,9173,15.2883,734,654,0.891008,0.803782,0.7534270000000001,0.726935,0.70621,0.6497430000000001,0.583731,0.583731,0.583731,0.583731,0.497274,20,60.0
916,6.6560000000000015,13,10,protocol,7.5,1900,42928,22.5937,8340,4894,0.586811,0.43071000000000004,0.36251700000000003,0.325359,0.2987,0.270999,0.24432199999999998,0.24432199999999998,0.24432199999999998,0.24432199999999998,0.478513,20,190.0
286,18.432000000000002,36,10,protocol,7.5,400,4960,12.4,298,271,0.9093959999999999,0.8636729999999999,0.826103,0.800346,0.779813,0.743042,0.679178,0.679178,0.679178,0.679178,0.44897600000000004,20,40.0
495,15.872,31,10,protocol,7.5,500,7416,14.832,697,588,0.843615,0.777687,0.724005,0.696078,0.6682170000000001,0.6354989999999999,0.579911,0.579911,0.579911,0.579911,0.494893,20,50.0
723,19.968,39,10,protocol,7.5,1000,18257,18.257,1756,1290,0.7346239999999999,0.577767,0.517046,0.480263,0.45206499999999994,0.417904,0.378002,0.378002,0.378002,0.378002,0.529337,20,100.0
871,11.776,23,10,protocol,7.5,1700,30274,17.8082,7415,3486,0.470128,0.331543,0.284618,0.25957199999999997,0.23937399999999998,0.217151,0.197127,0.197127,0.197127,0.197127,0.487023,20,170.0
267,14.335999999999999,28,10,protocol,7.5,1700,41841,24.6124,6371,4085,0.641187,0.4959770000000001,0.428541,0.3905,0.361755,0.330335,0.298114,0.298114,0.298114,0.298114,0.48047700000000004,20,170.0
357,20.48,40,10,protocol,7.5,300,2981,9.93667,200,192,0.96,0.9,0.8886139999999999,0.874616,0.8585860000000001,0.832836,0.779027,0.779027,0.779027,0.779027,0.456983,20,30.0
665,16.384,32,10,protocol,7.5,1700,33463,19.6841,7403,3996,0.5397810000000001,0.38810500000000003,0.331463,0.303087,0.280688,0.252474,0.22770300000000002,0.22770300000000002,0.22770300000000002,0.22770300000000002,0.487175,20,170.0
533,14.335999999999999,28,10,protocol,7.5,2000,51193,25.5965,9180,5374,0.585403,0.44928999999999997,0.394007,0.362237,0.335138,0.302181,0.271301,0.271301,0.271301,0.271301,0.475829,20,200.0
436,18.944000000000006,37,10,protocol,7.5,500,6553,13.106,572,469,0.8199299999999999,0.784208,0.738386,0.7189300000000001,0.694826,0.651261,0.580865,0.580865,0.580865,0.580865,0.49473999999999996,20,50.0
543,17.408,34,10,protocol,7.5,800,11906,14.8825,1474,1193,0.809362,0.655714,0.579116,0.530013,0.49978,0.4587,0.4124390000000001,0.4124390000000001,0.4124390000000001,0.4124390000000001,0.5118010000000001,20,80.0
770,11.264000000000001,22,10,protocol,7.5,1700,42237,24.8453,6450,4041,0.626512,0.479504,0.42013500000000004,0.384104,0.356548,0.32703699999999997,0.29532800000000003,0.29532800000000003,0.29532800000000003,0.29532800000000003,0.4866970000000001,20,170.0
426,17.408,34,10,protocol,7.5,700,10520,15.0286,812,652,0.802956,0.681255,0.616453,0.58662,0.551397,0.5088729999999999,0.46265500000000004,0.46265500000000004,0.46265500000000004,0.46265500000000004,0.508274,20,70.0
463,16.384,32,10,protocol,7.5,700,12015,17.1643,1316,1065,0.809271,0.67878,0.613436,0.573803,0.552258,0.516686,0.472916,0.472916,0.472916,0.472916,0.5110239999999999,20,70.0
351,10.752,21,10,protocol,7.5,1000,16809,16.809,2066,1447,0.700387,0.574105,0.500482,0.4598390000000001,0.42868,0.391733,0.354747,0.354747,0.354747,0.354747,0.5297109999999999,20,100.0
231,20.48,40,10,protocol,7.5,600,8782,14.6367,888,765,0.8614860000000001,0.788748,0.734448,0.687825,0.641207,0.5896939999999999,0.534824,0.534824,0.534824,0.534824,0.49473900000000004,20,60.0
601,14.335999999999999,28,10,protocol,7.5,1300,27861,21.4315,4105,2597,0.6326430000000001,0.493831,0.43046899999999994,0.398332,0.37459499999999996,0.347517,0.314902,0.314902,0.314902,0.314902,0.504204,20,130.0
663,14.847999999999999,29,10,protocol,7.5,1400,26071,18.6221,4523,2604,0.575724,0.43884300000000004,0.373796,0.341541,0.315994,0.287329,0.259048,0.259048,0.259048,0.259048,0.5018199999999999,20,140.0
387,17.92,35,10,protocol,7.5,200,1923,9.615,116,115,0.9913790000000001,0.94375,0.9272729999999999,0.929155,0.917539,0.89426,0.841944,0.841944,0.841944,0.841944,0.408076,20,20.0
486,20.48,40,10,protocol,7.5,1000,18700,18.7,2476,1825,0.7370760000000001,0.618416,0.547348,0.513725,0.4805390000000001,0.434886,0.393416,0.393416,0.393416,0.393416,0.5296029999999999,20,100.0
413,17.92,35,10,protocol,7.5,700,9961,14.23,752,594,0.789894,0.672722,0.600499,0.560014,0.534816,0.49693699999999996,0.44988,0.44988,0.44988,0.44988,0.50759,20,70.0
291,21.504,42,10,protocol,7.5,1600,32343,20.2144,5666,3394,0.599012,0.43393999999999994,0.371675,0.337861,0.311001,0.281613,0.25495,0.25495,0.25495,0.25495,0.486526,20,160.0
168,20.48,40,10,protocol,7.5,600,8904,14.84,513,459,0.8947370000000001,0.771369,0.725021,0.69038,0.661848,0.6147020000000001,0.563045,0.563045,0.563045,0.563045,0.4990189999999999,20,60.0
979,5.12,10,10,protocol,7.5,1800,33023,18.3461,6549,3412,0.520996,0.381764,0.32278,0.293525,0.268002,0.238963,0.21430900000000008,0.21430900000000008,0.21430900000000008,0.21430900000000008,0.480396,20,180.0
331,18.944000000000006,37,10,protocol,7.5,200,1584,7.92,82,81,0.9878049999999999,0.966184,0.9674799999999999,0.960714,0.9594809999999999,0.934615,0.8839290000000001,0.8839290000000001,0.8839290000000001,0.8839290000000001,0.407468,20,20.0
68,15.872,31,10,protocol,7.5,900,15290,16.9889,1922,1427,0.742456,0.598512,0.539786,0.500845,0.464909,0.42565,0.385934,0.385934,0.385934,0.385934,0.498762,20,90.0
877,10.24,20,10,protocol,7.5,1900,47506,25.0032,8169,4837,0.592117,0.46008999999999994,0.39244,0.355068,0.327627,0.298715,0.270877,0.270877,0.270877,0.270877,0.47828699999999996,20,190.0
79,4.6080000000000005,9,10,protocol,7.5,2000,43271,21.6355,10332,5141,0.49758,0.364734,0.309046,0.28396,0.263192,0.23891199999999999,0.21474000000000001,0.21474000000000001,0.21474000000000001,0.21474000000000001,0.485238,20,200.0
658,18.432000000000002,36,10,protocol,7.5,1700,32600,19.1765,7753,4203,0.542113,0.39513200000000004,0.33174499999999996,0.301299,0.275885,0.249191,0.22513200000000005,0.22513200000000005,0.22513200000000005,0.22513200000000005,0.48723,20,170.0
80,14.847999999999999,29,10,protocol,7.5,1800,35329,19.6272,7283,3977,0.5460659999999999,0.396755,0.33361999999999997,0.304077,0.27957600000000005,0.25265,0.22562,0.22562,0.22562,0.22562,0.45305100000000004,20,180.0
193,17.92,35,10,protocol,7.5,1300,26437,20.3362,4356,2700,0.619835,0.483004,0.42448800000000003,0.396716,0.37114400000000003,0.339419,0.306847,0.306847,0.306847,0.306847,0.484911,20,130.0
944,17.92,35,10,protocol,7.5,700,11827,16.8957,1349,1118,0.8287620000000001,0.6944739999999999,0.617508,0.576288,0.547276,0.506576,0.461071,0.461071,0.461071,0.461071,0.508822,20,70.0
370,19.968,39,10,protocol,7.5,200,1776,8.88,120,120,1.0,0.9965280000000001,0.9846739999999999,0.982183,0.96791,0.9507389999999999,0.906122,0.906122,0.906122,0.906122,0.40924,20,20.0
70,16.384,32,10,protocol,7.5,1400,26680,19.0571,4558,2691,0.590391,0.4391060000000001,0.3768,0.347648,0.321682,0.293079,0.26426700000000003,0.26426700000000003,0.26426700000000003,0.26426700000000003,0.502341,20,140.0
41,14.335999999999999,28,10,protocol,7.5,700,10522,15.0314,1534,984,0.64146,0.5276350000000001,0.489162,0.46110500000000004,0.44959499999999997,0.423281,0.39271799999999996,0.39271799999999996,0.39271799999999996,0.39271799999999996,0.517219,20,70.0
819,10.752,21,10,protocol,7.5,1800,44114,24.5078,7061,4052,0.573856,0.448427,0.385845,0.349698,0.322372,0.292574,0.264433,0.264433,0.264433,0.264433,0.4803560000000001,20,180.0
537,18.432000000000002,36,10,protocol,7.5,1700,29005,17.0618,6601,3291,0.498561,0.353147,0.295056,0.268785,0.24914899999999998,0.22628600000000001,0.205215,0.205215,0.205215,0.205215,0.48857700000000004,20,170.0
338,19.968,39,10,protocol,7.5,400,4795,11.9875,344,317,0.9215120000000001,0.908752,0.8717389999999999,0.8579969999999999,0.843606,0.784684,0.715309,0.715309,0.715309,0.715309,0.4501810000000001,20,40.0
838,16.384,32,10,protocol,7.5,600,8345,13.9083,838,678,0.8090689999999999,0.767457,0.725229,0.703525,0.684947,0.6323979999999999,0.5698770000000001,0.5698770000000001,0.5698770000000001,0.5698770000000001,0.504065,20,60.0
198,11.776,23,10,protocol,7.5,1600,33008,20.63,5296,3256,0.614804,0.461984,0.399003,0.366246,0.339522,0.309591,0.278702,0.278702,0.278702,0.278702,0.489159,20,160.0
902,16.384,32,10,protocol,7.5,2000,40212,20.105999999999998,8815,4395,0.49858199999999997,0.341889,0.283645,0.254369,0.234949,0.213454,0.192169,0.192169,0.192169,0.192169,0.4749100000000001,20,200.0
271,15.36,30,10,protocol,7.5,500,7102,14.204,641,542,0.8455540000000001,0.774011,0.690077,0.652696,0.624679,0.589317,0.549791,0.549791,0.549791,0.549791,0.492583,20,50.0
924,16.384,32,10,protocol,7.5,1600,35465,22.1656,5653,3500,0.6191399999999999,0.46561800000000003,0.403174,0.368785,0.345082,0.315868,0.282553,0.282553,0.282553,0.282553,0.48696300000000003,20,160.0
133,20.48,40,10,protocol,7.5,400,5090,12.725,326,315,0.966258,0.903066,0.856295,0.814607,0.785496,0.739494,0.662756,0.662756,0.662756,0.662756,0.457744,20,40.0
213,20.48,40,10,protocol,7.5,1300,26447,20.3438,4337,2718,0.6267,0.48035900000000004,0.41669300000000004,0.38368,0.359496,0.33181700000000003,0.302358,0.302358,0.302358,0.302358,0.4874810000000001,20,130.0
385,15.872,31,10,protocol,7.5,1600,34378,21.4862,5728,3555,0.620635,0.45965100000000003,0.392808,0.35941999999999996,0.331016,0.29991,0.269941,0.269941,0.269941,0.269941,0.48239899999999997,20,160.0
493,13.824000000000002,27,10,protocol,7.5,1600,34807,21.7544,5597,3470,0.619975,0.47211099999999995,0.41251000000000004,0.378972,0.353806,0.32306599999999996,0.288706,0.288706,0.288706,0.288706,0.485178,20,160.0
944,16.384,32,10,protocol,7.5,400,5221,13.0525,366,338,0.9234969999999999,0.869858,0.836685,0.816459,0.792361,0.749846,0.699116,0.699116,0.699116,0.699116,0.46689200000000003,20,40.0
783,18.944000000000006,37,10,protocol,7.5,1100,20261,18.4191,2919,1966,0.6735180000000001,0.530339,0.4651,0.43246599999999996,0.407292,0.374558,0.337994,0.337994,0.337994,0.337994,0.512659,20,110.0
6,16.896,33,10,protocol,7.5,300,2928,9.76,192,189,0.984375,0.967643,0.9473280000000001,0.9455959999999999,0.932753,0.915385,0.861176,0.861176,0.861176,0.861176,0.396621,20,30.0
74,14.335999999999999,28,10,protocol,7.5,900,16068,17.8533,1827,1386,0.758621,0.632529,0.563717,0.53155,0.49584799999999996,0.451467,0.406709,0.406709,0.406709,0.406709,0.497593,20,90.0
904,18.944000000000006,37,10,protocol,7.5,1200,20643,17.2025,2874,1839,0.639875,0.479041,0.412843,0.38142,0.356662,0.324954,0.294054,0.294054,0.294054,0.294054,0.509678,20,120.0
80,16.384,32,10,protocol,7.5,1000,17183,17.183,2182,1651,0.756645,0.6372939999999999,0.55825,0.512454,0.47401099999999996,0.43047299999999994,0.382139,0.382139,0.382139,0.382139,0.530934,20,100.0
904,16.896,33,10,protocol,7.5,1400,25765,18.4036,4047,2470,0.610329,0.471142,0.405582,0.363832,0.335751,0.304764,0.274787,0.274787,0.274787,0.274787,0.504963,20,140.0
673,14.847999999999999,29,10,protocol,7.5,1900,49058,25.82,8745,4886,0.558719,0.432392,0.373237,0.343086,0.32124400000000003,0.294147,0.268293,0.268293,0.268293,0.268293,0.478443,20,190.0
832,11.776,23,10,protocol,7.5,1900,41352,21.7642,9532,4919,0.516051,0.37390500000000004,0.31308800000000003,0.284649,0.26424699999999995,0.243114,0.22094699999999998,0.22094699999999998,0.22094699999999998,0.22094699999999998,0.477383,20,190.0
459,6.6560000000000015,13,10,protocol,7.5,2000,36470,18.235,9011,4125,0.45777399999999996,0.34423899999999996,0.287072,0.25969899999999996,0.236023,0.21133600000000002,0.189313,0.189313,0.189313,0.189313,0.47403999999999996,20,200.0
17,18.944000000000006,37,10,protocol,7.5,700,11307,16.1529,875,737,0.8422860000000001,0.716899,0.651859,0.622845,0.587925,0.5348109999999999,0.48561099999999996,0.48561099999999996,0.48561099999999996,0.48561099999999996,0.494957,20,70.0
548,20.48,40,10,protocol,7.5,600,8491,14.1517,620,515,0.8306450000000001,0.741887,0.6822520000000001,0.6470090000000001,0.616308,0.564515,0.508872,0.508872,0.508872,0.508872,0.5030180000000001,20,60.0
580,22.528000000000002,44,10,protocol,7.5,1000,21745,21.745,1904,1662,0.872899,0.731881,0.655125,0.614185,0.571641,0.522913,0.47289499999999995,0.47289499999999995,0.47289499999999995,0.47289499999999995,0.529895,20,100.0
50,12.8,25,10,protocol,7.5,1900,38822,20.4326,8030,4235,0.527397,0.37278,0.309232,0.28128000000000003,0.261413,0.238419,0.216281,0.216281,0.216281,0.216281,0.482847,20,190.0
737,18.944000000000006,37,10,protocol,7.5,1000,19046,19.046,2044,1538,0.752446,0.633988,0.562765,0.52177,0.487626,0.447524,0.403305,0.403305,0.403305,0.403305,0.52908,20,100.0
678,14.335999999999999,28,10,protocol,7.5,1200,22511,18.7592,3222,2184,0.67784,0.5387109999999999,0.472725,0.438654,0.410318,0.36939299999999997,0.333575,0.333575,0.333575,0.333575,0.504989,20,120.0
329,8.704,17,10,protocol,7.5,1600,32670,20.4187,5628,3247,0.576937,0.4442970000000001,0.388464,0.351195,0.326329,0.294844,0.262654,0.262654,0.262654,0.262654,0.484076,20,160.0
317,17.92,35,10,protocol,7.5,1500,32853,21.901999999999997,4514,3070,0.680106,0.527061,0.456808,0.419096,0.388723,0.356647,0.320677,0.320677,0.320677,0.320677,0.502347,20,150.0
340,14.335999999999999,28,10,protocol,7.5,1200,20682,17.235,3032,1938,0.6391819999999999,0.510961,0.44827,0.4165680000000001,0.38876,0.347446,0.311508,0.311508,0.311508,0.311508,0.4935850000000001,20,120.0
1000,17.408,34,10,protocol,7.5,800,13532,16.915,1387,1145,0.825523,0.688071,0.626001,0.5838409999999999,0.5529189999999999,0.5055649999999999,0.45951099999999995,0.45951099999999995,0.45951099999999995,0.45951099999999995,0.521148,20,80.0
994,18.432000000000002,36,10,protocol,7.5,2000,41760,20.88,8945,4499,0.502963,0.343526,0.289074,0.260852,0.240997,0.220613,0.20066199999999998,0.20066199999999998,0.20066199999999998,0.20066199999999998,0.473842,20,200.0
853,21.504,42,10,protocol,7.5,1400,33958,24.2557,4544,3066,0.674736,0.544528,0.473602,0.43563999999999997,0.411354,0.378859,0.345352,0.345352,0.345352,0.345352,0.5037470000000001,20,140.0
537,16.896,33,10,protocol,7.5,2000,41188,20.594,8783,4610,0.524878,0.378508,0.320612,0.293325,0.269521,0.24389899999999998,0.218707,0.218707,0.218707,0.218707,0.47545200000000004,20,200.0
378,18.432000000000002,36,10,protocol,7.5,900,16240,18.0444,1809,1264,0.698729,0.559487,0.5020399999999999,0.465966,0.438115,0.406904,0.374392,0.374392,0.374392,0.374392,0.505462,20,90.0
933,15.872,31,10,protocol,7.5,1700,37828,22.2518,6818,3920,0.5749489999999999,0.42668100000000003,0.366786,0.33807,0.311243,0.283273,0.256492,0.256492,0.256492,0.256492,0.488414,20,170.0
21,13.312000000000001,26,10,protocol,7.5,1500,28062,18.708,4955,3220,0.649849,0.469962,0.392931,0.355539,0.330216,0.29936,0.270432,0.270432,0.270432,0.270432,0.5577810000000001,20,150.0
233,9.216000000000001,18,10,protocol,7.5,1400,26003,18.5736,4198,2616,0.623154,0.469292,0.407875,0.378237,0.354036,0.318861,0.282844,0.282844,0.282844,0.282844,0.483285,20,140.0
608,16.384,32,10,protocol,7.5,1700,42521,25.0124,6668,4103,0.6153270000000001,0.48614799999999997,0.426045,0.39360300000000004,0.367913,0.337069,0.306869,0.306869,0.306869,0.306869,0.486913,20,170.0
523,22.528000000000002,44,10,protocol,7.5,1000,21260,21.26,2408,1893,0.78613,0.670927,0.601302,0.5597,0.5274449999999999,0.49058100000000004,0.441144,0.441144,0.441144,0.441144,0.531429,20,100.0
933,16.384,32,10,protocol,7.5,900,16878,18.7533,2104,1576,0.749049,0.601737,0.537991,0.497978,0.46908500000000003,0.4337470000000001,0.399068,0.399068,0.399068,0.399068,0.5112909999999999,20,90.0
431,14.335999999999999,28,10,protocol,7.5,1800,36231,20.1283,7326,3992,0.544909,0.39367800000000003,0.33625,0.304806,0.280902,0.255533,0.230896,0.230896,0.230896,0.230896,0.473234,20,180.0
508,13.824000000000002,27,10,protocol,7.5,1700,45181,26.5771,7647,5093,0.666013,0.520104,0.448934,0.407398,0.37749099999999997,0.34809,0.315422,0.315422,0.315422,0.315422,0.488271,20,170.0
789,18.432000000000002,36,10,protocol,7.5,2000,46777,23.3885,10890,5373,0.493388,0.355249,0.303213,0.277957,0.25959099999999996,0.23771399999999998,0.21562399999999998,0.21562399999999998,0.21562399999999998,0.21562399999999998,0.474522,20,200.0
761,16.384,32,10,protocol,7.5,900,16766,18.6289,2348,1752,0.746167,0.61703,0.544758,0.508792,0.475733,0.440942,0.404557,0.404557,0.404557,0.404557,0.511586,20,90.0
997,18.944000000000006,37,10,protocol,7.5,1200,23772,19.81,2820,1921,0.6812060000000001,0.5545399999999999,0.49642200000000003,0.460692,0.430619,0.395385,0.360847,0.360847,0.360847,0.360847,0.5092409999999999,20,120.0
92,12.8,25,10,protocol,7.5,1600,31820,19.8875,5685,3288,0.578364,0.434587,0.371465,0.34081100000000003,0.315143,0.285246,0.25690100000000005,0.25690100000000005,0.25690100000000005,0.25690100000000005,0.4819350000000001,20,160.0
566,16.384,32,10,protocol,7.5,600,9204,15.34,636,556,0.8742139999999999,0.7573529999999999,0.712579,0.682688,0.659993,0.611978,0.560551,0.560551,0.560551,0.560551,0.503356,20,60.0
287,16.384,32,10,protocol,7.5,1000,18068,18.067999999999998,1776,1403,0.789977,0.666515,0.594383,0.545995,0.5106,0.461926,0.41158,0.41158,0.41158,0.41158,0.526832,20,100.0
192,18.944000000000006,37,10,protocol,7.5,600,8955,14.925,690,596,0.863768,0.77254,0.706447,0.6683020000000001,0.632309,0.585237,0.519954,0.519954,0.519954,0.519954,0.494655,20,60.0
183,19.968,39,10,protocol,7.5,1600,28451,17.7819,5168,2984,0.577399,0.421717,0.353013,0.324411,0.299605,0.26929899999999996,0.23978200000000002,0.23978200000000002,0.23978200000000002,0.23978200000000002,0.488149,20,160.0
724,20.48,40,10,protocol,7.5,1400,28564,20.4029,4065,2538,0.624354,0.494076,0.4365560000000001,0.39765,0.373203,0.337304,0.3031,0.3031,0.3031,0.3031,0.501626,20,140.0
451,22.016,43,10,protocol,7.5,1200,25255,21.0458,2686,2018,0.7513029999999999,0.594673,0.522989,0.486525,0.454139,0.41439899999999996,0.37239099999999997,0.37239099999999997,0.37239099999999997,0.37239099999999997,0.5001220000000001,20,120.0
593,18.432000000000002,36,10,protocol,7.5,400,5000,12.5,256,244,0.953125,0.8997870000000001,0.8608530000000001,0.833722,0.8092239999999999,0.758206,0.683634,0.683634,0.683634,0.683634,0.458031,20,40.0
304,17.92,35,10,protocol,7.5,400,5090,12.725,282,251,0.890071,0.8435790000000001,0.80805,0.789912,0.763564,0.725186,0.6738609999999999,0.6738609999999999,0.6738609999999999,0.6738609999999999,0.44659,20,40.0
159,12.288,24,10,protocol,7.5,1700,31050,18.2647,6275,3674,0.585498,0.415346,0.337474,0.30249899999999996,0.275192,0.2490570000000001,0.222136,0.222136,0.222136,0.222136,0.472937,20,170.0
33,17.408,34,10,protocol,7.5,1500,28406,18.9373,4740,2948,0.621941,0.489515,0.409642,0.367164,0.338098,0.305799,0.27562800000000004,0.27562800000000004,0.27562800000000004,0.27562800000000004,0.53876,20,150.0
868,15.36,30,10,protocol,7.5,1300,25085,19.2962,4160,2611,0.627644,0.495058,0.430258,0.394415,0.36701500000000004,0.336449,0.30507399999999996,0.30507399999999996,0.30507399999999996,0.30507399999999996,0.5068699999999999,20,130.0
281,16.896,33,10,protocol,7.5,400,5318,13.295,356,337,0.946629,0.917373,0.900342,0.885208,0.867974,0.817467,0.747294,0.747294,0.747294,0.747294,0.450291,20,40.0
11,15.36,30,10,protocol,7.5,1300,21789,16.7608,3281,2108,0.642487,0.508282,0.443184,0.400375,0.367235,0.327427,0.290487,0.290487,0.290487,0.290487,0.511415,20,130.0
798,15.36,30,10,protocol,7.5,1500,28948,19.2987,4332,2723,0.628578,0.489767,0.420628,0.385956,0.355718,0.319779,0.285538,0.285538,0.285538,0.285538,0.5043340000000001,20,150.0
909,6.6560000000000015,13,10,protocol,7.5,1900,52983,27.8858,8413,5429,0.645311,0.496813,0.425492,0.388629,0.36291599999999996,0.330993,0.30136399999999997,0.30136399999999997,0.30136399999999997,0.30136399999999997,0.47838,20,190.0
823,15.36,30,10,protocol,7.5,1700,30265,17.8029,7219,3450,0.4779060000000001,0.34961,0.302265,0.27672199999999997,0.25719699999999995,0.232979,0.20841700000000002,0.20841700000000002,0.20841700000000002,0.20841700000000002,0.486738,20,170.0
11,15.872,31,10,protocol,7.5,600,8681,14.4683,699,602,0.8612299999999999,0.776119,0.745121,0.712044,0.680367,0.616402,0.557196,0.557196,0.557196,0.557196,0.522834,20,60.0
763,11.776,23,10,protocol,7.5,900,15441,17.1567,2190,1453,0.66347,0.5606,0.497338,0.466297,0.4396850000000001,0.40663,0.375204,0.375204,0.375204,0.375204,0.511459,20,90.0
